image_id,source_dataset,orig_relpath,class_label,product_identity,cluster_size,modality,apparent_capture_condition,width,height,format,notes
roboflow_counterfeit_med_detection_8fccfd5917,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4040_jpg.rf.c76d9b22e9db6201bf1f40ca6fd4b085.jpg,authentic,pid_00022,10,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_10
roboflow_counterfeit_med_detection_20b847c85b,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5041_jpg.rf.c5d3ec40755ef0929fe583e900e21e15.jpg,authentic,pid_00339,1,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,
roboflow_counterfeit_med_detection_7df32d2718,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images07_jpg.rf.c764f90ebcc833d779c72afe457dc48b.jpg,authentic,pid_00105,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_547f474f78,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4042_jpg.rf.c6cbc443f79f03c35b6ec2648566d647.jpg,authentic,pid_00092,40,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_40
roboflow_counterfeit_med_detection_f8cf66112b,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images239_jpg.rf.c753fa3ebaa1f98eb83c49911018534e.jpg,authentic,pid_00001,22,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_22
roboflow_counterfeit_med_detection_841790a10f,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5127_jpg.rf.c74904d0f51f67e80e1ab4a37b10aaa9.jpg,authentic,pid_00015,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_9e52bb65dd,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4066_jpg.rf.c7749b7ec638e9d96fbee5bddfb03398.jpg,authentic,pid_00264,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_dedb026ef6,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images303_jpg.rf.c5e3ffb3d114ef396489a77d7cc2692d.jpg,authentic,pid_00113,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_f43af4745c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5116_jpg.rf.c795034e3ca506f8059d0266fc9df7cc.jpg,authentic,pid_00127,7,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_7
roboflow_counterfeit_med_detection_369f683a55,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4065_jpg.rf.c78b4aca3bafbec85538b0011d83e5a3.jpg,authentic,pid_00230,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_4d419bc5a1,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images339_jpg.rf.c7b4a26da3a9e3c43f229fc0c1dc6743.jpg,authentic,pid_00048,34,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_34
roboflow_counterfeit_med_detection_a704f5a599,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images38_jpg.rf.c7f4f8f2b550548a1a80cae3482f0c09.jpg,authentic,pid_00039,35,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_35
roboflow_counterfeit_med_detection_929de9b3b1,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4025_jpg.rf.c7eaa3d13dcfb3d27a0988a6e44a5109.jpg,authentic,pid_00129,29,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_29
roboflow_counterfeit_med_detection_025e0c2e3b,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images36_jpg.rf.c84fa1e102bf5ae5d10c1bbb9a56f94e.jpg,authentic,pid_00006,37,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_37
roboflow_counterfeit_med_detection_eb825f88bd,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4040_jpg.rf.c830774630ea84a0657df370d26575a7.jpg,authentic,pid_00166,24,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_24
roboflow_counterfeit_med_detection_f8bb97ad2a,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4095_jpg.rf.c849ab102f7eae2366848f1b4524f057.jpg,authentic,pid_00306,2,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_2
roboflow_counterfeit_med_detection_6a347f1963,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images43_jpg.rf.c89aff72c063f2c9f58cea6d07fe3c9b.jpg,authentic,pid_00068,36,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_36
roboflow_counterfeit_med_detection_8ce87e65d1,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4038_jpg.rf.c8d9e14597359c378a866aed2df1136d.jpg,authentic,pid_00057,55,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_55
roboflow_counterfeit_med_detection_03f5a0b84c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4066_jpg.rf.c87e954940b6d2420f142c7e53e12946.jpg,authentic,pid_00264,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_737e001643,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5087_jpg.rf.c99842bd770e952d65b900c802bd6db3.jpg,authentic,pid_00181,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_84ff5ed380,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images346_jpg.rf.c920c4787fea53e3940c8b12dcd3e7b4.jpg,authentic,pid_00052,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_04e18222d8,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images338_jpg.rf.c8dace5a563d365be12523aa30f4b28e.jpg,authentic,pid_00056,10,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_10
roboflow_counterfeit_med_detection_c42e43f876,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images349_jpg.rf.c8f10d7d19ef0e094cd5cdd063720282.jpg,authentic,pid_00041,11,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_11
roboflow_counterfeit_med_detection_4f09152605,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4040_jpg.rf.c8c53e6e01dd12e03d012d0cb16d558a.jpg,authentic,pid_00166,24,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_24
roboflow_counterfeit_med_detection_b485641b4b,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5113_jpg.rf.c9b653a812b7ee9a4eb5fb77cf668e48.jpg,authentic,pid_00258,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_ea1726141c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5107_jpg.rf.c9220a770039e371e3eb7601fcf92347.jpg,authentic,pid_00085,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_fee93382ff,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4085_jpg.rf.c9bfe5be22f0c11d6100da5129e01679.jpg,authentic,pid_00057,55,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_55
roboflow_counterfeit_med_detection_2ab18d07ef,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images347_jpg.rf.c98376afe9b9e7a8202499368ed1f899.jpg,authentic,pid_00119,35,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_35
roboflow_counterfeit_med_detection_3e69cf3ea0,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images340_jpg.rf.c9f3cb13755366b1f8bd3e8b15d9fcda.jpg,authentic,pid_00169,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_e686414a47,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5064_jpg.rf.c9d9fcee10bb0e1a306f8b9c942eb475.jpg,authentic,pid_00340,1,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,
roboflow_counterfeit_med_detection_007860186f,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5063_jpg.rf.c9df9d3b29e51110eb5e94325a98e33c.jpg,authentic,pid_00285,14,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_14
roboflow_counterfeit_med_detection_7ba15d48e9,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images283_jpg.rf.c9fe55392cd13b15ba42f6f1c1f949a8.jpg,authentic,pid_00111,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_61457acc92,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images335_jpg.rf.ca150423ceab559925c2151f46f439ef.jpg,authentic,pid_00247,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_dcb84adb06,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5080_jpg.rf.ca1da16a6f9e5d2e05cb27dfc01db99d.jpg,authentic,pid_00005,28,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_28
roboflow_counterfeit_med_detection_060b7050a6,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5056_jpg.rf.ca2254dc0044e87685ececc58797c54a.jpg,authentic,pid_00117,11,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_11
roboflow_counterfeit_med_detection_b32c4c45bd,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4046_jpg.rf.ca4df35e396ed9f938d6dbdd6bfefc48.jpg,authentic,pid_00087,37,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_37
roboflow_counterfeit_med_detection_fbd5a2c78b,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images301_jpg.rf.ca2741423f8d81ff18294b3d6cfb7886.jpg,authentic,pid_00222,5,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_5
roboflow_counterfeit_med_detection_7d5785d0cb,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4058_jpg.rf.cab153ef8964431d3508764b30d10f9d.jpg,authentic,pid_00158,43,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_43
roboflow_counterfeit_med_detection_8318363a03,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5096_jpg.rf.cb3e737636a8481410c5ed242bf98643.jpg,authentic,pid_00141,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_a9c4865bac,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5059_jpg.rf.ca5f81c8358aa7ca06117799fd194bda.jpg,authentic,pid_00121,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_e733236073,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images255_jpg.rf.cb0331302eef7c50ca73ddbb47702e63.jpg,authentic,pid_00151,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_c35e26eb7c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images351_jpg.rf.ca4125f70d586c2702da6771f13a081e.jpg,authentic,pid_00020,25,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_25
roboflow_counterfeit_med_detection_287f02dc36,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images13_jpg.rf.ca7da2c5cfed390dba8ce64edf31429b.jpg,authentic,pid_00124,11,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_11
roboflow_counterfeit_med_detection_1f38fe00a9,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images08_jpg.rf.ca83b6e63f3ad7e4eebbf65e22438661.jpg,authentic,pid_00034,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_4d6ed194a7,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5052_jpg.rf.cae4fc17a97feb392a12670f798804e9.jpg,authentic,pid_00037,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_add048314a,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images240_jpg.rf.cace3333c722ea632f2369a5fa717745.jpg,authentic,pid_00248,13,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_13
roboflow_counterfeit_med_detection_49d2a1463e,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5117_jpg.rf.caa331734691245dd8a2c3324f31b13c.jpg,authentic,pid_00172,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_e964542b26,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images213_jpg.rf.cb7266db0eddda2905c9e5c158dbb10c.jpg,authentic,pid_00080,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_ebe7900690,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5112_jpg.rf.ca6fca136718e9b07f65c09d0488826a.jpg,authentic,pid_00035,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_dea16b9db0,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images312_jpg.rf.cb66bbade287ec376fb7023107521405.jpg,authentic,pid_00150,13,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_13
roboflow_counterfeit_med_detection_237348f615,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images260_jpg.rf.cb8cbc513d8d063d974de3b92e05c22d.jpg,authentic,pid_00160,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_4465c68d34,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images283_jpg.rf.cb99bb6eb6ad87319cfd35bb074a9ceb.jpg,authentic,pid_00111,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_e19b400111,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images01_jpg.rf.cbed8f423e6484419268dbe9d316d76c.jpg,authentic,pid_00061,41,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_41
roboflow_counterfeit_med_detection_2f506a1380,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images31_jpg.rf.cc0d9e21206d0678669fcf63e3ee40d1.jpg,authentic,pid_00116,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_5994dbce50,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5024_jpg.rf.cbd6466414ed3ec2581ca28cf0513591.jpg,authentic,pid_00217,15,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_15
roboflow_counterfeit_med_detection_1f8c68d48a,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4031_jpg.rf.cc26673ef2cf24f84fe8c838c3d5093a.jpg,authentic,pid_00314,4,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_4
roboflow_counterfeit_med_detection_1f4fab62d6,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images213_jpg.rf.cbceb58735ccd2e8d07c5c6dac0d64e8.jpg,authentic,pid_00243,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_ab1ecd640e,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5103_jpg.rf.cbbe5316e6073fd92b787ec3d8f1bcca.jpg,authentic,pid_00194,8,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_8
roboflow_counterfeit_med_detection_d399e40a17,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images311_jpg.rf.cbb7062a09d7a0b64c99eba6020b44ad.jpg,authentic,pid_00122,7,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_7
roboflow_counterfeit_med_detection_bde41ddc07,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images339_jpg.rf.cd0059fb35f1cc26dcdb98397ab618a8.jpg,authentic,pid_00341,2,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_2
roboflow_counterfeit_med_detection_09cf10c919,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images316_jpg.rf.ccebf4fb145e9b98a1ed2bf61e7331c2.jpg,authentic,pid_00064,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_2642614a9a,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images349_jpg.rf.ccaed26ddddf6a37cab6412b336c52e8.jpg,authentic,pid_00041,11,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_11
roboflow_counterfeit_med_detection_23c07fb3a5,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5059_jpg.rf.cd527416c5a27db82cb205a84c081dfd.jpg,authentic,pid_00121,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_e5e6cc6fc2,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5030_jpg.rf.cd3e453d351f64faa0beabeb22744fbe.jpg,authentic,pid_00267,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_9c54f1a086,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4067_jpg.rf.cdacd293b717340b8d6b579e7f31b1af.jpg,authentic,pid_00104,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_92dd1e984a,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images01_jpg.rf.cdbe9ba145d7a2a695f4547b7abb7ee8.jpg,authentic,pid_00342,1,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,
roboflow_counterfeit_med_detection_0980ddb016,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4035_jpg.rf.cd9074ee172ba4d1ab4381ce46f2eed7.jpg,authentic,pid_00146,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_2889b4c564,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4038_jpg.rf.ce3e8720687eda6369d134f86df993ce.jpg,authentic,pid_00057,55,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_55
roboflow_counterfeit_med_detection_4109fd640b,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4044_jpg.rf.ce2efa474e71466874482dc8bdb01e4f.jpg,authentic,pid_00274,13,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_13
roboflow_counterfeit_med_detection_1b5b29d3d5,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4107_jpg.rf.ce066401f8575c2dbb24fd3f8bc3bcf9.jpg,authentic,pid_00287,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_682252271e,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5058_jpg.rf.cf1fd8879484b62538c3055efa444b4a.jpg,authentic,pid_00198,4,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_4
roboflow_counterfeit_med_detection_676636bd43,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4061_jpg.rf.cefd5659c3d236f9a196ad6668cdf1a1.jpg,authentic,pid_00097,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_df60f501cd,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4082_jpg.rf.cede3736d7773679f398ab14b50ff2ef.jpg,authentic,pid_00154,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_fc07c5ecc7,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images212_jpg.rf.ce745df89e13c5a18190bb882841273d.jpg,authentic,pid_00024,22,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_22
roboflow_counterfeit_med_detection_362b2e9c4e,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5064_jpg.rf.cf23a18de0e37a895551bc80133509d3.jpg,authentic,pid_00311,4,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_4
roboflow_counterfeit_med_detection_f0bbfed06e,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images226_jpg.rf.cef7b6a37dbdb8a5bd7ca8963a2856a5.jpg,authentic,pid_00186,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_43216a37b0,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images320_jpg.rf.ceeea6d636450624bc6ebfa36db3ee55.jpg,authentic,pid_00236,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_904512dd89,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5023_jpg.rf.ce936ed0277b3073dd7c60ce5ecc8ae4.jpg,authentic,pid_00096,34,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_34
roboflow_counterfeit_med_detection_18537fea95,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5115_jpg.rf.cf25c30d57cfb9dbafd4c06ac3c1320b.jpg,authentic,pid_00158,43,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_43
roboflow_counterfeit_med_detection_fa98c138bf,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5110_jpg.rf.cebc8c33337778e981f651a001d1e4a5.jpg,authentic,pid_00313,3,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_3
roboflow_counterfeit_med_detection_7335ce441d,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5071_jpg.rf.cfcc71254553996a5150215107df7321.jpg,authentic,pid_00174,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_aa163d2663,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images348_jpg.rf.cf5906e5b0845bd9348874f1dd11bc4c.jpg,authentic,pid_00038,37,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_37
roboflow_counterfeit_med_detection_102cfe3d24,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4085_jpg.rf.cfde931af3756dda6dfda09c149e84b2.jpg,authentic,pid_00057,55,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_55
roboflow_counterfeit_med_detection_8b3e566d0d,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5045_jpg.rf.cf90a58887a83fa2cb15f91a7f31b61c.jpg,authentic,pid_00096,34,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_34
roboflow_counterfeit_med_detection_2a8c07fb73,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images206_jpg.rf.cfdf12e381fc5e2935b8c0b54d796ec8.jpg,authentic,pid_00328,2,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_2
roboflow_counterfeit_med_detection_8dd6a5a9ce,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images323_jpg.rf.cf3d1052f0f541e213da43ea7aeea5e4.jpg,authentic,pid_00023,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_68c4eeaf3d,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images04_jpg.rf.cf83ed2a0d157c3258d9a051bb72c6a4.jpg,authentic,pid_00325,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_1dc9823afc,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images347_jpg.rf.d0568553527350f8f765f62d280b367d.jpg,authentic,pid_00119,35,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_35
roboflow_counterfeit_med_detection_7428c648e8,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4035_jpg.rf.d09432829fc379082c9dec64cde67426.jpg,authentic,pid_00086,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
