image_id,case_id,record_type,status,label,evidence_strength,source_url,original_image_url,notes,license_verified_date,image_license,copyright_holder,license_source_url,redistribution_status,license_basis
PC_000156,CASE_0027,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 4 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents multiple falsified IBRANCE lots. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000157,CASE_0027,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 5 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents multiple falsified IBRANCE lots. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000158,CASE_0027,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents multiple falsified IBRANCE lots. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000159,CASE_0028,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 1 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified SIMULECT batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000160,CASE_0028,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 2 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified SIMULECT batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000161,CASE_0028,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 3 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified SIMULECT batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000162,CASE_0028,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 4 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified SIMULECT batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000163,CASE_0028,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 5 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified SIMULECT batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000164,CASE_0028,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified SIMULECT batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000165,CASE_0029,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 1 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified FENTANILO. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000166,CASE_0029,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 2 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified FENTANILO. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000167,CASE_0029,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 3 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified FENTANILO. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000168,CASE_0029,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 4 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified FENTANILO. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000169,CASE_0029,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 5 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified FENTANILO. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000170,CASE_0029,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified FENTANILO. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000171,CASE_0030,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 1 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert/update documents falsified IMFINZI. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000172,CASE_0030,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 2 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert/update documents falsified IMFINZI. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000173,CASE_0030,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 3 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert/update documents falsified IMFINZI. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000174,CASE_0030,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 4 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert/update documents falsified IMFINZI. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000175,CASE_0030,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 5 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert/update documents falsified IMFINZI. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000176,CASE_0030,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert/update documents falsified IMFINZI. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000177,CASE_0031,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 1 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents two falsified DARZALEX batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000178,CASE_0031,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 2 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents two falsified DARZALEX batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000179,CASE_0031,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 3 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents two falsified DARZALEX batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000180,CASE_0031,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 4 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents two falsified DARZALEX batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000181,CASE_0031,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 5 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents two falsified DARZALEX batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000182,CASE_0031,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents two falsified DARZALEX batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000183,CASE_0032,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 1 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents three falsified JAKAVI batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000184,CASE_0032,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 2 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents three falsified JAKAVI batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000185,CASE_0032,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 3 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents three falsified JAKAVI batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000186,CASE_0032,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 4 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents three falsified JAKAVI batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000187,CASE_0032,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 5 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents three falsified JAKAVI batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000188,CASE_0032,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents three falsified JAKAVI batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
